Processes,Size,Latency
2,2,1.6
2,4,1.61
2,8,1.59
2,16,1.61
2,32,1.67
2,64,2.08
2,128,1.68
2,256,2.3
2,512,2.27
2,1024,2.89
2,2048,3.44
2,4096,4.28
2,8192,5.1
2,16384,6.71
2,32768,7.86
2,65536,12.02
2,131072,17.34
2,262144,27.97
2,524288,49.1
2,1048576,91.61
4,2,1.03
4,4,1.04
4,8,0.97
4,16,0.96
4,32,0.99
4,64,1.34
4,128,1.17
4,256,1.47
4,512,1.66
4,1024,2.09
4,2048,2.0
4,4096,2.8
4,8192,4.81
4,16384,5.25
4,32768,8.72
4,65536,13.66
4,131072,22.15
4,262144,44.03
4,524288,85.05
4,1048576,165.06
6,2,1.45
6,4,1.46
6,8,1.48
6,16,1.46
6,32,1.55
6,64,1.89
6,128,1.78
6,256,2.14
6,512,2.33
6,1024,2.86
6,2048,2.79
6,4096,3.68
6,8192,4.96
6,16384,6.16
6,32768,10.32
6,65536,16.58
6,131072,28.03
6,262144,63.99
6,524288,125.35
6,1048576,246.69
8,2,3.2
8,4,3.1
8,8,3.05
8,16,3.06
8,32,3.15
8,64,3.27
8,128,3.24
8,256,4.17
8,512,4.32
8,1024,4.84
8,2048,5.01
8,4096,6.02
8,8192,8.09
8,16384,8.3
8,32768,12.96
8,65536,21.38
8,131072,38.23
8,262144,87.64
8,524288,181.68
8,1048576,369.25
10,2,3.88
10,4,3.86
10,8,3.91
10,16,3.93
10,32,4.05
10,64,4.13
10,128,4.52
10,256,5.35
10,512,5.69
10,1024,6.17
10,2048,6.36
10,4096,7.59
10,8192,10.33
10,16384,9.91
10,32768,15.43
10,65536,25.33
10,131072,52.15
10,262144,133.46
10,524288,277.88
10,1048576,606.45
12,2,3.68
12,4,3.66
12,8,3.69
12,16,3.81
12,32,3.95
12,64,4.06
12,128,4.61
12,256,5.7
12,512,5.74
12,1024,6.3
12,2048,6.91
12,4096,8.33
12,8192,11.91
12,16384,10.28
12,32768,16.37
12,65536,30.02
12,131072,62.45
12,262144,161.04
12,524288,344.88
12,1048576,739.17
14,2,3.66
14,4,3.67
14,8,3.7
14,16,3.84
14,32,4.21
14,64,4.18
14,128,4.89
14,256,5.83
14,512,5.92
14,1024,6.7
14,2048,7.44
14,4096,9.28
14,8192,13.37
14,16384,10.45
14,32768,17.79
14,65536,32.55
14,131072,68.15
14,262144,198.57
14,524288,407.13
14,1048576,812.96
16,2,4.04
16,4,3.94
16,8,3.95
16,16,4.01
16,32,4.31
16,64,4.8
16,128,4.91
16,256,6.07
16,512,6.59
16,1024,7.24
16,2048,8.0
16,4096,10.16
16,8192,13.8
16,16384,10.68
16,32768,18.96
16,65536,28.62
16,131072,60.2
16,262144,224.26
16,524288,468.93
16,1048576,898.17
18,2,4.55
18,4,4.52
18,8,4.58
18,16,4.52
18,32,4.61
18,64,4.67
18,128,5.53
18,256,6.48
18,512,6.7
18,1024,7.44
18,2048,8.47
18,4096,10.8
18,8192,14.8
18,16384,11.42
18,32768,18.46
18,65536,35.02
18,131072,71.73
18,262144,242.33
18,524288,518.14
18,1048576,1067.78
20,2,4.62
20,4,4.64
20,8,4.59
20,16,4.93
20,32,5.0
20,64,5.17
20,128,5.96
20,256,7.03
20,512,6.98
20,1024,7.76
20,2048,9.08
20,4096,11.68
20,8192,15.99
20,16384,11.87
20,32768,19.89
20,65536,35.5
20,131072,76.96
20,262144,262.05
20,524288,524.26
20,1048576,1105.64
22,2,4.93
22,4,5.14
22,8,5.45
22,16,5.22
22,32,5.49
22,64,5.42
22,128,6.31
22,256,7.13
