Processes,Size,Latency
2,4,0.12
3,4,0.14
4,4,0.18
5,4,0.31
6,4,0.33
7,4,0.30
8,4,0.35
9,4,0.31
10,4,0.28
11,4,0.26
12,4,0.27
13,4,0.38
14,4,0.47
15,4,0.57
16,4,0.72
17,4,0.76
18,4,0.76
19,4,0.72
20,4,0.65
21,4,0.71
22,4,0.75
23,4,0.77
24,4,0.70
25,4,0.81
26,4,0.86
27,4,0.94
28,4,0.93
29,4,1.07
30,4,1.12
31,4,1.20
32,4,1.38
33,4,1.39
34,4,1.34
35,4,1.25
36,4,1.19
37,4,1.24
38,4,1.27
39,4,1.29
40,4,1.25
41,4,1.30
42,4,1.41
43,4,1.34
44,4,1.28
45,4,1.38
46,4,1.32
47,4,1.45
48,4,1.33
49,4,1.48
50,4,1.56
51,4,1.63
52,4,1.59
53,4,1.71
54,4,1.78
55,4,1.84
56,4,1.86
57,4,2.01
58,4,1.87
59,4,2.19
60,4,2.23
61,4,2.47
62,4,2.55
63,4,2.67
64,4,2.70
65,4,2.93
66,4,3.06
67,4,3.13
68,4,3.13
69,4,3.50
70,4,3.49
71,4,3.58
72,4,3.45
73,4,3.81
74,4,3.93
75,4,3.95
76,4,3.88
77,4,4.22
78,4,4.22
79,4,4.30
80,4,4.14
81,4,4.45
82,4,4.51
83,4,4.53
84,4,4.49
85,4,4.84
86,4,4.84
87,4,5.04
88,4,4.95
89,4,5.15
90,4,4.98
91,4,5.36
92,4,5.28
93,4,5.59
94,4,5.54
95,4,5.49
96,4,5.48
97,4,5.56
98,4,5.79
99,4,5.87
100,4,5.91
101,4,6.30
102,4,6.27
103,4,6.53
104,4,6.26
105,4,6.62
106,4,7.19
107,4,7.02
108,4,6.81
109,4,7.41
110,4,7.36
111,4,7.47
112,4,7.39
113,4,7.50
114,4,7.72
115,4,7.90
116,4,7.81
117,4,8.36
118,4,8.22
119,4,8.34
120,4,8.20
121,4,8.57
122,4,8.34
123,4,8.76
124,4,8.48
125,4,8.73
126,4,8.37
127,4,8.27
128,4,8.28
129,4,7.60
130,4,7.51
131,4,7.59
132,4,7.56
133,4,7.62
134,4,7.24
135,4,7.25
136,4,7.26
137,4,7.22
138,4,7.01
139,4,6.99
140,4,6.94
141,4,6.90
142,4,6.79
143,4,6.80
144,4,6.77
145,4,6.76
146,4,6.50
147,4,6.39
148,4,6.12
149,4,5.95
150,4,5.75
151,4,5.51
152,4,5.32
153,4,5.16
154,4,4.99
155,4,4.90
156,4,4.62
157,4,4.60
158,4,4.51
159,4,4.51
160,4,4.29
161,4,4.01
162,4,3.71
163,4,3.51
164,4,3.20
165,4,3.23
166,4,3.18
167,4,3.31
168,4,3.09
169,4,3.18
170,4,3.17
171,4,3.18
172,4,3.01
173,4,3.06
174,4,3.03
175,4,2.99
176,4,2.82
177,4,2.92
178,4,2.82
179,4,2.74
180,4,2.56
181,4,2.59
182,4,2.56
183,4,2.44
184,4,2.33
185,4,2.38
186,4,2.37
187,4,2.30
188,4,2.16
189,4,2.23
190,4,2.26
191,4,2.26
192,4,2.16
193,4,2.24
194,4,2.23
195,4,2.19
196,4,2.10
197,4,2.16
198,4,2.18
199,4,2.15
200,4,2.23
201,4,2.15
202,4,2.11
203,4,2.10
204,4,2.02
205,4,2.12
206,4,2.11
207,4,2.11
208,4,2.10
209,4,2.04
210,4,2.03
211,4,1.99
212,4,1.93
213,4,1.99
214,4,1.97
215,4,1.94
216,4,1.88
217,4,1.93
218,4,1.91
219,4,1.88
220,4,1.81
221,4,1.86
222,4,1.82
223,4,1.82
224,4,1.72
225,4,1.74
226,4,1.76
227,4,1.74
228,4,1.72
229,4,1.78
230,4,1.80
231,4,1.85
232,4,1.82
233,4,1.88
234,4,1.94
235,4,1.91
236,4,1.89
237,4,2.01
238,4,2.01
239,4,1.98
240,4,2.00
241,4,2.01
242,4,1.98
243,4,1.96
244,4,1.90
245,4,1.96
246,4,1.96
247,4,1.94
248,4,1.92
249,4,1.91
250,4,1.91
251,4,1.90
252,4,1.82
253,4,1.91
254,4,1.93
255,4,1.90
256,4,4.06
