Processes,Size,Latency
2,2,0.29
2,4,0.29
2,8,0.29
2,16,0.29
2,32,0.3
2,64,0.3
2,128,0.36
2,256,0.36
2,512,0.4
2,1024,0.43
2,2048,0.47
2,4096,0.56
2,8192,0.76
2,16384,1.35
2,32768,2.17
2,65536,3.7
2,131072,6.48
2,262144,26.24
2,524288,49.19
2,1048576,94.71
4,2,0.63
4,4,0.61
4,8,0.62
4,16,0.62
4,32,0.62
4,64,0.63
4,128,0.77
4,256,0.79
4,512,0.82
4,1024,0.88
4,2048,1.03
4,4096,1.25
4,8192,1.64
4,16384,2.72
4,32768,4.31
4,65536,7.13
4,131072,12.39
4,262144,55.62
4,524288,105.31
4,1048576,206.26
6,2,1.41
6,4,1.63
6,8,1.47
6,16,1.49
6,32,1.75
6,64,1.73
6,128,1.83
6,256,1.81
6,512,1.89
6,1024,2.08
6,2048,2.48
6,4096,3.08
6,8192,4.42
6,16384,7.02
6,32768,10.82
6,65536,19.45
6,131072,35.36
6,262144,87.37
6,524288,173.79
6,1048576,350.16
8,2,2.03
8,4,2.04
8,8,2.05
8,16,2.02
8,32,2.18
8,64,2.33
8,128,2.59
8,256,2.63
8,512,2.88
8,1024,3.15
8,2048,3.89
8,4096,4.91
8,8192,7.29
8,16384,10.47
8,32768,17.85
8,65536,31.98
8,131072,60.72
8,262144,117.58
8,524288,229.33
8,1048576,450.63
10,2,3.34
10,4,3.32
10,8,3.33
10,16,3.31
10,32,3.52
10,64,3.79
10,128,4.57
10,256,4.71
10,512,4.72
10,1024,5.19
10,2048,6.34
10,4096,7.81
10,8192,11.07
10,16384,16.19
10,32768,25.72
10,65536,45.05
10,131072,84.78
10,262144,149.04
10,524288,285.53
10,1048576,570.5
12,2,3.96
12,4,3.97
12,8,3.99
12,16,3.92
12,32,4.73
12,64,4.74
12,128,5.51
12,256,5.59
12,512,5.75
12,1024,6.25
12,2048,7.84
12,4096,9.8
12,8192,14.15
12,16384,21.3
12,32768,31.8
12,65536,58.34
12,131072,108.21
12,262144,177.19
12,524288,338.49
12,1048576,731.05
14,2,4.64
14,4,4.53
14,8,4.65
14,16,4.87
14,32,5.48
14,64,5.46
14,128,6.26
14,256,6.34
14,512,6.5
14,1024,7.37
14,2048,9.12
14,4096,11.83
14,8192,16.71
14,16384,25.26
14,32768,37.06
14,65536,68.37
14,131072,129.15
14,262144,205.39
14,524288,388.1
14,1048576,909.86
16,2,4.82
16,4,4.8
16,8,4.78
16,16,5.19
16,32,5.61
16,64,5.58
16,128,7.12
16,256,7.19
16,512,7.29
16,1024,8.2
16,2048,10.6
16,4096,12.9
16,8192,19.08
16,16384,29.84
16,32768,51.65
16,65536,82.27
16,131072,154.76
16,262144,236.4
16,524288,443.89
16,1048576,1133.43
18,2,6.24
18,4,6.17
18,8,6.72
18,16,6.7
18,32,7.21
18,64,7.15
18,128,8.93
18,256,9.06
18,512,9.29
18,1024,10.37
18,2048,13.26
18,4096,16.4
18,8192,23.46
18,16384,35.65
18,32768,59.51
18,65536,94.99
18,131072,174.79
18,262144,268.16
18,524288,510.84
18,1048576,1376.52
20,2,6.98
20,4,7.2
20,8,7.65
20,16,7.53
20,32,7.99
20,64,7.99
20,128,9.93
20,256,10.07
20,512,10.35
20,1024,11.59
20,2048,14.96
20,4096,18.57
20,8192,26.82
20,16384,39.39
20,32768,67.59
20,65536,108.35
20,131072,199.01
20,262144,300.3
20,524288,590.43
20,1048576,1604.05
22,2,7.73
22,4,8.44
22,8,8.57
22,16,8.5
22,32,9.1
22,64,8.99
22,128,11.15
22,256,11.38
22,512,11.71
22,1024,13.04
22,2048,16.6
22,4096,20.68
22,8192,29.68
22,16384,44.11
22,32768,73.84
22,65536,114.84
22,131072,214.1
22,262144,332.52
22,524288,638.67
22,1048576,1834.87
24,2,8.43
24,4,9.18
24,8,9.2
24,16,9.17
24,32,9.87
24,64,9.84
24,128,12.36
24,256,12.56
24,512,12.88
24,1024,14.29
24,2048,18.3
24,4096,22.86
