Processes,Size,Latency
2,2,0.64
2,4,0.61
2,8,0.6
2,16,0.6
2,32,0.72
2,64,0.73
2,128,0.87
2,256,0.89
2,512,0.97
2,1024,1.14
2,2048,1.62
2,4096,2.46
2,8192,3.75
2,16384,3.12
2,32768,5.16
2,65536,7.19
2,131072,13.3
2,262144,30.52
2,524288,70.47
2,1048576,139.53
4,2,1.21
4,4,1.22
4,8,1.21
4,16,1.22
4,32,1.37
4,64,1.41
4,128,2.01
4,256,2.16
4,512,2.22
4,1024,2.84
4,2048,4.0
4,4096,5.59
4,8192,9.24
4,16384,20.03
4,32768,30.08
4,65536,50.84
4,131072,85.32
4,262144,146.39
4,524288,268.39
4,1048576,539.06
6,2,2.39
6,4,2.57
6,8,2.55
6,16,2.48
6,32,3.08
6,64,2.93
6,128,3.5
6,256,3.53
6,512,4.0
6,1024,4.32
6,2048,6.44
6,4096,8.75
6,8192,12.71
6,16384,25.11
6,32768,41.82
6,65536,74.3
6,131072,136.16
6,262144,251.87
6,524288,448.37
6,1048576,844.6
8,2,4.04
8,4,4.11
8,8,4.02
8,16,4.05
8,32,4.79
8,64,4.47
8,128,5.7
8,256,5.58
8,512,6.03
8,1024,7.1
8,2048,9.34
8,4096,12.44
8,8192,19.59
8,16384,38.06
8,32768,62.79
8,65536,106.42
8,131072,196.03
8,262144,344.11
8,524288,615.51
8,1048576,1190.33
10,2,5.15
10,4,5.11
10,8,5.29
10,16,5.27
10,32,6.14
10,64,6.11
10,128,7.78
10,256,7.74
10,512,8.37
10,1024,9.77
10,2048,12.68
10,4096,16.72
10,8192,25.31
10,16384,48.05
10,32768,81.63
10,65536,140.19
10,131072,248.38
10,262144,446.49
10,524288,813.6
10,1048576,1477.4
12,2,5.2
12,4,5.92
12,8,5.72
12,16,5.8
12,32,6.89
12,64,6.97
12,128,8.94
12,256,9.1
12,512,9.62
12,1024,11.41
12,2048,14.89
12,4096,19.39
12,8192,30.16
12,16384,56.71
12,32768,103.68
12,65536,161.04
12,131072,293.78
12,262144,541.52
12,524288,912.27
12,1048576,1731.47
14,2,6.5
14,4,6.49
14,8,6.51
14,16,6.47
14,32,7.94
14,64,8.0
14,128,10.11
14,256,10.23
14,512,10.78
14,1024,12.78
14,2048,16.69
14,4096,21.95
14,8192,33.8
14,16384,63.29
14,32768,103.46
14,65536,183.21
14,131072,332.53
14,262144,612.36
14,524288,1052.81
14,1048576,2044.36
16,2,7.67
16,4,7.63
16,8,7.61
16,16,7.65
16,32,9.27
16,64,9.22
16,128,11.1
16,256,11.2
16,512,11.97
16,1024,14.08
16,2048,19.24
16,4096,25.06
16,8192,39.23
16,16384,74.52
16,32768,121.74
16,65536,214.85
16,131072,393.67
16,262144,693.6
16,524288,1188.49
16,1048576,2262.43
18,2,8.72
18,4,9.04
18,8,8.96
18,16,8.91
18,32,11.19
18,64,10.97
18,128,13.21
18,256,13.22
18,512,13.01
18,1024,15.58
18,2048,21.82
18,4096,28.83
18,8192,48.61
18,16384,83.98
18,32768,136.59
18,65536,240.75
18,131072,443.17
18,262144,799.18
18,524288,1345.59
18,1048576,2596.33
20,2,9.98
20,4,9.97
20,8,9.97
20,16,9.91
20,32,12.32
20,64,12.23
20,128,14.91
20,256,14.83
20,512,15.69
20,1024,18.45
20,2048,24.75
20,4096,36.76
20,8192,50.37
20,16384,92.67
20,32768,151.46
20,65536,267.71
20,131072,487.88
20,262144,825.31
20,524288,1482.57
20,1048576,2890.1
22,2,9.83
22,4,10.49
22,8,10.32
22,16,10.21
22,32,12.75
22,64,12.73
22,128,15.9
22,256,16.1
22,512,17.12
22,1024,19.95
22,2048,26.73
22,4096,37.87
22,8192,54.16
22,16384,100.2
22,32768,163.58
22,65536,288.44
22,131072,530.05
22,262144,968.28
22,524288,1633.37
22,1048576,3124.95
24,2,10.92
24,4,11.57
24,8,11.51
24,16,11.53
24,32,14.44
24,64,14.24
24,128,17.79
24,256,17.95
24,512,19.15
24,1024,22.39
24,2048,32.95
24,4096,41.65
24,8192,59.66
24,16384,109.58
24,32768,179.52
24,65536,316.88
24,131072,584.58
24,262144,1041.48
24,524288,1764.05
24,1048576,3425.93
26,2,11.13
26,4,11.58
26,8,11.63
26,16,11.88
26,32,15.11
26,64,14.96
26,128,18.8
26,256,19.02
26,512,20.26
26,1024,23.9
26,2048,32.96
26,4096,44.41
26,8192,64.39
26,16384,117.45
26,32768,195.27
26,65536,344.92
26,131072,619.38
26,262144,1082.18
26,524288,1921.48
26,1048576,3695.54
28,2,12.32
28,4,12.66
28,8,12.61
28,16,12.88
28,32,16.01
28,64,15.92
28,128,20.24
28,256,20.72
28,512,21.9
28,1024,29.85
28,2048,35.23
28,4096,47.54
28,8192,68.93
28,16384,125.4
28,32768,205.57
28,65536,368.48
28,131072,665.94
28,262144,1116.78
28,524288,2017.76
28,1048576,3941.11
30,2,12.81
30,4,12.89
30,8,12.85
30,16,12.85
30,32,16.83
30,64,16.76
30,128,21.32
30,256,21.76
30,512,23.33
30,1024,27.29
30,2048,35.9
30,4096,50.82
30,8192,72.42
30,16384,133.43
30,32768,218.94
30,65536,384.03
30,131072,703.86
30,262144,1245.25
30,524288,2165.43
30,1048576,4182.16
32,2,14.82
32,4,14.9
32,8,14.8
32,16,14.91
32,32,18.57
32,64,18.44
32,128,22.42
32,256,26.66
32,512,24.21
32,1024,26.41
32,2048,37.92
32,4096,53.65
32,8192,77.14
32,16384,143.3
32,32768,236.3
32,65536,415.63
32,131072,762.49
32,262144,1386.13
32,524288,2292.52
32,1048576,4469.31
34,2,15.83
34,4,15.78
34,8,15.94
34,16,16.16
34,32,19.97
34,64,19.67
34,128,25.35
34,256,23.99
34,512,25.82
34,1024,30.42
34,2048,41.24
34,4096,57.38
34,8192,82.13
34,16384,152.03
34,32768,246.75
34,65536,437.53
34,131072,798.54
34,262144,1347.64
34,524288,2431.97
34,1048576,4766.45
36,2,17.34
36,4,17.28
36,8,17.11
36,16,17.17
36,32,21.26
36,64,21.3
36,128,32.08
36,256,26.23
36,512,28.3
36,1024,32.94
36,2048,44.52
36,4096,61.76
36,8192,88.22
36,16384,167.9
36,32768,265.61
36,65536,469.86
36,131072,857.89
36,262144,1503.02
36,524288,2598.81
36,1048576,5063.29
38,2,18.15
38,4,18.13
38,8,18.02
38,16,18.02
38,32,22.27
38,64,22.12
38,128,28.41
38,256,27.74
38,512,29.65
38,1024,34.77
38,2048,47.07
38,4096,65.4
38,8192,94.04
38,16384,171.23
38,32768,281.08
38,65536,495.26
38,131072,899.62
38,262144,1591.52
38,524288,2760.64
38,1048576,5344.65
40,2,18.94
40,4,19.05
40,8,19.0
40,16,18.96
40,32,23.44
40,64,27.84
40,128,29.78
40,256,29.53
40,512,31.24
40,1024,36.82
40,2048,49.13
40,4096,68.19
40,8192,97.73
40,16384,179.43
40,32768,290.21
40,65536,516.62
40,131072,942.25
40,262144,1580.36
40,524288,2854.58
40,1048576,5577.61
42,2,19.26
42,4,19.18
42,8,19.26
42,16,19.26
42,32,24.17
42,64,22.46
42,128,30.47
42,256,30.2
42,512,32.74
42,1024,38.19
42,2048,50.77
42,4096,70.92
42,8192,102.03
42,16384,193.65
42,32768,306.17
42,65536,532.37
42,131072,974.44
42,262144,1664.52
42,524288,2996.08
42,1048576,5817.59
44,2,20.14
44,4,20.04
44,8,20.06
44,16,20.12
44,32,29.3
44,64,23.33
44,128,32.04
44,256,31.68
44,512,33.82
