Processes,Size,Latency
2,2,0.13
2,4,0.14
2,8,0.13
2,16,0.15
2,32,0.13
2,64,0.16
2,128,0.19
2,256,0.22
2,512,0.23
2,1024,0.26
2,2048,0.32
2,4096,0.38
2,8192,0.54
2,16384,2.25
2,32768,4.76
2,65536,5.26
2,131072,8.83
2,262144,19.42
2,524288,41.47
2,1048576,79.6
4,2,0.13
4,4,0.13
4,8,0.13
4,16,0.13
4,32,0.13
4,64,0.13
4,128,0.26
4,256,0.27
4,512,0.27
4,1024,0.34
4,2048,0.47
4,4096,0.66
4,8192,1.09
4,16384,2.79
4,32768,4.8
4,65536,7.7
4,131072,14.76
4,262144,38.84
4,524288,83.25
4,1048576,174.27
6,2,0.27
6,4,0.29
6,8,0.28
6,16,0.3
6,32,0.32
6,64,0.32
6,128,0.53
6,256,0.6
6,512,0.73
6,1024,0.79
6,2048,1.15
6,4096,1.69
6,8192,2.86
6,16384,5.66
6,32768,9.92
6,65536,19.57
6,131072,40.63
6,262144,97.36
6,524288,198.9
6,1048576,404.07
8,2,0.96
8,4,0.91
8,8,0.94
8,16,0.94
8,32,1.01
8,64,0.94
8,128,1.56
8,256,1.55
8,512,1.69
8,1024,1.88
8,2048,2.45
8,4096,3.42
8,8192,4.94
8,16384,5.99
8,32768,11.12
8,65536,21.49
8,131072,54.28
8,262144,122.66
8,524288,264.73
8,1048576,502.63
10,2,1.12
10,4,1.14
10,8,1.11
10,16,1.14
10,32,1.21
10,64,1.19
10,128,2.05
10,256,2.08
10,512,2.12
10,1024,2.42
10,2048,3.47
10,4096,4.52
10,8192,6.73
10,16384,8.85
10,32768,13.39
10,65536,27.28
10,131072,63.75
10,262144,148.01
10,524288,322.41
10,1048576,623.85
12,2,1.25
12,4,1.22
12,8,1.27
12,16,1.29
12,32,1.38
12,64,1.35
12,128,2.53
12,256,2.6
12,512,2.64
12,1024,2.95
12,2048,4.18
12,4096,5.7
12,8192,7.97
12,16384,9.74
12,32768,14.98
12,65536,32.73
12,131072,81.49
12,262144,177.93
12,524288,373.36
12,1048576,712.11
14,2,1.45
14,4,1.41
14,8,1.42
14,16,1.42
14,32,1.58
14,64,1.51
14,128,2.91
14,256,3.06
14,512,3.21
14,1024,3.67
14,2048,4.9
14,4096,6.85
14,8192,9.55
14,16384,10.03
14,32768,19.35
14,65536,43.59
14,131072,101.17
14,262144,210.64
14,524288,434.02
14,1048576,742.71
16,2,1.57
16,4,1.55
16,8,1.54
16,16,1.56
16,32,1.78
16,64,1.73
16,128,3.13
16,256,3.39
16,512,3.43
16,1024,3.89
16,2048,5.76
16,4096,7.95
16,8192,10.97
16,16384,11.08
16,32768,20.01
16,65536,47.17
16,131072,113.09
16,262144,242.36
16,524288,495.34
16,1048576,832.58
18,2,1.93
18,4,1.92
18,8,1.91
18,16,1.9
18,32,2.08
18,64,2.09
18,128,3.63
18,256,3.72
18,512,3.96
18,1024,4.54
18,2048,6.66
18,4096,8.94
18,8192,12.49
18,16384,14.56
18,32768,25.26
18,65536,57.23
18,131072,127.65
18,262144,274.07
18,524288,562.54
18,1048576,1054.54
20,2,2.04
20,4,2.03
20,8,2.02
20,16,2.04
20,32,2.31
20,64,2.29
20,128,4.06
20,256,4.4
20,512,4.44
20,1024,5.08
20,2048,7.42
20,4096,10.1
20,8192,14.1
20,16384,13.92
20,32768,27.68
20,65536,60.42
20,131072,135.68
20,262144,291.47
20,524288,620.65
20,1048576,1177.86
22,2,2.19
22,4,2.17
22,8,2.19
22,16,2.17
22,32,2.39
22,64,2.36
22,128,4.93
22,256,4.88
22,512,5.06
22,1024,5.87
22,2048,8.2
22,4096,11.36
22,8192,15.93
22,16384,15.29
22,32768,34.17
22,65536,70.42
22,131072,157.26
22,262144,324.22
22,524288,689.01
22,1048576,1250.69
24,2,2.4
24,4,2.38
24,8,2.37
24,16,2.4
24,32,2.57
24,64,2.54
24,128,5.17
24,256,5.29
24,512,5.39
24,1024,6.23
24,2048,9.07
24,4096,12.44
24,8192,17.18
24,16384,16.54
24,32768,32.7
24,65536,70.78
24,131072,175.48
24,262144,359.66
24,524288,754.0
24,1048576,1370.9
26,2,2.42
26,4,2.4
26,8,2.41
26,16,2.39
26,32,2.6
26,64,2.57
26,128,5.63
26,256,5.84
26,512,5.94
26,1024,6.94
26,2048,9.9
26,4096,13.56
26,8192,18.73
26,16384,17.36
26,32768,37.43
26,65536,85.66
26,131072,193.63
26,262144,385.31
26,524288,808.92
26,1048576,1472.37
28,2,2.66
28,4,2.65
28,8,2.69
28,16,2.68
28,32,2.88
28,64,2.94
28,128,6.15
28,256,6.59
28,512,6.78
28,1024,7.68
28,2048,10.73
28,4096,14.68
28,8192,20.22
28,16384,19.58
28,32768,38.69
28,65536,99.47
28,131072,209.53
28,262144,401.38
28,524288,684.24
28,1048576,1427.18
30,2,2.79
30,4,2.74
30,8,2.79
30,16,2.77
30,32,3.04
30,64,3.01
30,128,6.49
30,256,6.58
30,512,6.89
30,1024,8.14
30,2048,11.61
30,4096,15.55
30,8192,21.77
30,16384,22.58
30,32768,44.38
30,65536,96.44
30,131072,215.68
30,262144,437.14
30,524288,927.62
30,1048576,1584.31
32,2,3.16
32,4,3.16
32,8,3.17
32,16,3.23
32,32,3.37
32,64,3.44
32,128,6.99
32,256,7.25
32,512,7.52
32,1024,8.29
32,2048,12.54
32,4096,16.92
32,8192,23.56
32,16384,22.93
32,32768,43.62
32,65536,96.22
32,131072,227.54
32,262144,453.43
32,524288,974.29
32,1048576,1787.53
34,2,3.65
34,4,3.76
34,8,3.64
34,16,3.73
34,32,3.8
34,64,3.88
34,128,7.18
34,256,7.43
34,512,7.69
34,1024,8.66
34,2048,13.0
34,4096,17.51
34,8192,24.97
34,16384,29.17
34,32768,46.41
34,65536,107.58
34,131072,245.89
34,262144,489.0
34,524288,1071.3
34,1048576,1984.81
36,2,3.51
36,4,3.57
36,8,3.48
36,16,3.57
36,32,3.74
36,64,3.76
36,128,7.91
36,256,8.27
36,512,8.41
36,1024,9.3
36,2048,14.01
36,4096,19.08
36,8192,26.89
36,16384,24.38
36,32768,47.98
36,65536,111.04
36,131072,253.13
36,262144,502.21
36,524288,1123.61
36,1048576,1667.25
38,2,3.72
38,4,3.69
38,8,3.7
38,16,3.79
38,32,4.08
38,64,4.05
38,128,8.7
38,256,8.88
38,512,9.04
38,1024,10.0
38,2048,14.99
38,4096,20.35
38,8192,28.86
38,16384,28.85
38,32768,53.76
38,65536,115.94
38,131072,270.71
38,262144,554.56
38,524288,1210.36
38,1048576,2284.12
40,2,3.94
40,4,3.98
40,8,3.91
40,16,4.06
40,32,4.31
40,64,4.38
40,128,9.27
40,256,9.48
40,512,9.57
40,1024,10.7
40,2048,15.82
40,4096,21.6
40,8192,30.99
40,16384,30.68
40,32768,58.6
40,65536,128.65
40,131072,271.96
40,262144,580.09
40,524288,1254.72
40,1048576,2295.28
42,2,3.92
42,4,4.0
42,8,4.14
42,16,4.0
42,32,4.37
42,64,4.31
42,128,9.8
42,256,9.83
42,512,10.11
42,1024,11.42
42,2048,16.85
42,4096,22.76
42,8192,33.02
42,16384,33.09
42,32768,62.79
42,65536,133.63
42,131072,299.74
42,262144,615.67
42,524288,1350.39
42,1048576,2596.89
44,2,4.4
44,4,4.4
44,8,4.33
44,16,4.43
44,32,4.77
44,64,4.77
44,128,10.39
44,256,10.76
44,512,11.1
44,1024,12.21
44,2048,17.94
44,4096,24.39
44,8192,34.89
44,16384,28.12
44,32768,67.76
44,65536,143.06
44,131072,310.49
44,262144,646.55
44,524288,1400.24
44,1048576,2725.36
46,2,4.58
46,4,4.62
46,8,4.65
46,16,4.67
46,32,5.01
46,64,5.08
46,128,10.97
46,256,11.31
46,512,11.56
46,1024,12.86
46,2048,18.82
46,4096,25.52
46,8192,38.2
46,16384,35.74
46,32768,70.44
46,65536,153.5
46,131072,329.99
46,262144,668.01
46,524288,1159.65
46,1048576,2609.78
48,2,4.86
48,4,4.87
48,8,4.83
48,16,4.9
48,32,5.29
48,64,5.19
48,128,11.6
48,256,11.59
48,512,11.97
48,1024,13.62
48,2048,20.6
48,4096,26.62
48,8192,39.53
48,16384,35.17
48,32768,71.76
48,65536,154.19
48,131072,252.31
48,262144,462.12
48,524288,1058.32
48,1048576,2583.76
50,2,5.05
50,4,5.1
50,8,5.23
50,16,5.22
50,32,5.54
50,64,5.53
50,128,12.43
50,256,12.32
50,512,12.75
50,1024,14.45
50,2048,20.79
50,4096,27.8
50,8192,40.23
