Processes,Size,Latency
2,2,0.17
2,4,0.16
2,8,0.16
2,16,0.15
2,32,0.17
2,64,0.15
2,128,0.21
2,256,0.2
2,512,0.23
2,1024,0.25
2,2048,0.32
2,4096,0.4
2,8192,0.57
2,16384,2.34
2,32768,4.76
2,65536,5.31
2,131072,11.47
2,262144,21.01
2,524288,41.59
2,1048576,81.03
4,2,0.24
4,4,0.26
4,8,0.25
4,16,0.25
4,32,0.26
4,64,0.26
4,128,0.37
4,256,0.39
4,512,0.42
4,1024,0.5
4,2048,0.6
4,4096,0.83
4,8192,1.23
4,16384,5.64
4,32768,10.4
4,65536,15.21
4,131072,25.41
4,262144,50.96
4,524288,107.87
4,1048576,223.25
6,2,0.6
6,4,0.62
6,8,0.62
6,16,0.62
6,32,0.66
6,64,0.67
6,128,0.86
6,256,0.87
6,512,0.95
6,1024,1.1
6,2048,1.41
6,4096,1.88
6,8192,2.89
6,16384,10.81
6,32768,16.61
6,65536,28.2
6,131072,53.75
6,262144,103.5
6,524288,213.5
6,1048576,429.57
8,2,1.23
8,4,1.23
8,8,1.26
8,16,1.23
8,32,1.3
8,64,1.26
8,128,1.58
8,256,1.61
8,512,1.86
8,1024,1.97
8,2048,2.45
8,4096,3.09
8,8192,4.49
8,16384,14.71
8,32768,22.03
8,65536,36.79
8,131072,70.0
8,262144,143.12
8,524288,284.07
8,1048576,564.52
10,2,1.85
10,4,1.8
10,8,1.8
10,16,1.8
10,32,1.92
10,64,1.95
10,128,2.33
10,256,2.37
10,512,2.51
10,1024,2.77
10,2048,3.33
10,4096,4.28
10,8192,6.02
10,16384,19.21
10,32768,29.29
10,65536,49.26
10,131072,91.95
10,262144,187.04
10,524288,381.79
10,1048576,765.47
12,2,2.08
12,4,2.07
12,8,2.1
12,16,2.07
12,32,2.29
12,64,2.4
12,128,2.81
12,256,2.86
12,512,3.0
12,1024,3.37
12,2048,3.96
12,4096,4.99
12,8192,7.15
12,16384,22.76
12,32768,34.25
12,65536,57.82
12,131072,109.81
12,262144,227.24
12,524288,468.12
12,1048576,929.07
14,2,2.31
14,4,2.28
14,8,2.29
14,16,2.29
14,32,2.55
14,64,2.53
14,128,3.05
14,256,3.18
14,512,3.26
14,1024,3.72
14,2048,4.49
14,4096,5.84
14,8192,8.36
14,16384,26.83
14,32768,41.0
14,65536,69.23
14,131072,129.92
14,262144,263.31
14,524288,537.71
14,1048576,1076.38
16,2,2.76
16,4,2.73
16,8,2.73
16,16,2.72
16,32,3.05
16,64,3.03
16,128,3.38
16,256,3.42
16,512,3.61
16,1024,4.34
16,2048,5.23
16,4096,6.49
16,8192,9.11
16,16384,30.61
16,32768,46.08
16,65536,77.45
16,131072,144.99
16,262144,294.86
16,524288,602.41
16,1048576,1157.6
18,2,3.27
18,4,3.25
18,8,3.24
18,16,3.25
18,32,3.6
18,64,3.58
18,128,4.1
18,256,4.17
18,512,4.35
18,1024,5.03
18,2048,6.05
18,4096,7.58
18,8192,10.62
18,16384,35.11
18,32768,52.7
18,65536,88.97
18,131072,166.96
18,262144,337.57
18,524288,693.07
18,1048576,1371.47
20,2,3.58
20,4,3.58
20,8,3.62
20,16,3.66
20,32,4.44
20,64,4.31
20,128,4.73
20,256,4.85
20,512,5.01
20,1024,5.65
20,2048,6.92
20,4096,8.53
20,8192,11.97
20,16384,38.47
20,32768,57.85
20,65536,97.78
20,131072,183.7
20,262144,371.75
20,524288,751.52
20,1048576,1498.7
22,2,3.79
22,4,3.81
22,8,3.79
22,16,3.82
22,32,4.41
22,64,4.49
22,128,5.0
22,256,5.04
22,512,5.26
22,1024,6.04
22,2048,7.37
22,4096,9.22
22,8192,13.07
22,16384,41.88
22,32768,64.17
22,65536,108.83
22,131072,205.5
22,262144,412.07
22,524288,832.0
22,1048576,1577.07
24,2,4.22
24,4,4.2
24,8,4.18
24,16,4.29
24,32,4.81
24,64,4.81
24,128,5.73
24,256,5.77
24,512,6.02
24,1024,6.76
24,2048,8.24
24,4096,10.26
24,8192,14.47
24,16384,45.74
24,32768,70.01
24,65536,119.12
24,131072,222.49
24,262144,444.77
24,524288,898.66
24,1048576,1797.5
26,2,4.45
26,4,4.22
26,8,4.19
26,16,4.2
26,32,4.98
26,64,5.03
26,128,5.71
26,256,5.84
26,512,6.2
26,1024,6.92
26,2048,8.49
26,4096,10.85
26,8192,15.41
26,16384,48.93
26,32768,75.81
26,65536,128.2
26,131072,241.19
26,262144,485.01
26,524288,979.58
26,1048576,1951.76
28,2,4.59
28,4,4.62
28,8,4.6
28,16,4.59
