Processes,Size,Latency
34,16,1.32
34,32,1.48
34,64,1.4
34,128,1.62
34,256,1.64
34,512,1.63
34,1024,1.81
34,2048,2.79
34,4096,6.46
34,8192,10.84
34,16384,21.84
34,32768,49.22
34,65536,101.47
34,131072,223.6
34,262144,563.23
34,524288,1372.95
34,1048576,3299.02
36,2,1.23
36,4,1.18
36,8,1.19
36,16,1.19
36,32,1.22
36,64,1.25
36,128,1.5
36,256,1.56
36,512,1.53
36,1024,1.78
36,2048,3.0
36,4096,6.87
36,8192,14.1
36,16384,23.93
36,32768,63.45
36,65536,110.54
36,131072,237.18
36,262144,568.53
36,524288,1469.19
36,1048576,3483.92
38,2,1.24
38,4,1.27
38,8,1.25
38,16,1.29
38,32,1.33
38,64,1.35
38,128,1.57
38,256,1.61
38,512,1.63
38,1024,1.87
38,2048,3.37
38,4096,7.47
38,8192,15.73
38,16384,26.31
38,32768,56.45
38,65536,118.29
38,131072,255.58
38,262144,608.14
38,524288,1598.23
38,1048576,3652.7
40,2,1.25
40,4,1.26
40,8,1.25
40,16,1.37
40,32,1.32
40,64,1.33
40,128,1.52
40,256,1.59
40,512,1.55
40,1024,1.84
40,2048,3.43
40,4096,8.55
40,8192,17.42
40,16384,27.82
40,32768,60.52
40,65536,127.46
40,131072,281.82
40,262144,642.63
40,524288,1717.54
40,1048576,3772.33
42,2,1.42
42,4,1.4
42,8,1.41
42,16,1.52
42,32,1.48
42,64,1.51
42,128,1.58
42,256,1.66
42,512,1.78
42,1024,2.3
42,2048,4.12
42,4096,10.37
42,8192,13.51
42,16384,29.94
42,32768,63.91
42,65536,136.91
42,131072,308.24
42,262144,684.18
42,524288,1822.48
42,1048576,3973.42
44,2,1.3
44,4,1.3
44,8,1.31
44,16,1.36
44,32,1.36
44,64,1.38
44,128,1.46
44,256,1.54
44,512,1.52
44,1024,1.86
44,2048,3.24
44,4096,8.06
44,8192,17.63
44,16384,48.02
44,32768,66.63
44,65536,145.4
44,131072,333.75
44,262144,729.34
44,524288,1942.9
44,1048576,4149.33
46,2,1.33
46,4,1.33
46,8,1.34
46,16,1.41
46,32,1.41
46,64,1.41
46,128,1.55
46,256,1.61
46,512,1.65
46,1024,1.95
46,2048,3.52
46,4096,8.64
46,8192,16.45
46,16384,49.55
46,32768,69.65
46,65536,154.39
46,131072,344.94
46,262144,773.42
46,524288,2080.61
46,1048576,4310.34
48,2,1.29
48,4,1.29
48,8,1.35
48,16,1.39
48,32,1.39
48,64,1.4
48,128,1.56
48,256,1.63
48,512,1.6
48,1024,1.82
48,2048,3.17
48,4096,8.58
48,8192,18.8
48,16384,34.17
48,32768,73.04
48,65536,161.63
48,131072,379.38
48,262144,807.65
48,524288,2171.72
48,1048576,4450.35
50,2,1.5
50,4,1.48
50,8,1.66
50,16,1.64
50,32,1.64
50,64,1.66
50,128,1.89
50,256,1.93
50,512,2.09
50,1024,2.62
50,2048,3.93
50,4096,9.8
50,8192,15.62
50,16384,35.81
50,32768,77.46
50,65536,174.95
50,131072,383.77
50,262144,875.29
50,524288,2293.43
50,1048576,4657.43
52,2,1.48
52,4,1.49
52,8,1.63
52,16,1.63
52,32,1.63
52,64,1.61
52,128,1.74
52,256,1.81
52,512,1.98
52,1024,2.62
52,2048,5.6
52,4096,9.63
52,8192,16.07
52,16384,38.36
52,32768,83.4
52,65536,189.41
52,131072,410.73
52,262144,922.47
52,524288,2567.22
52,1048576,4985.17
54,2,1.67
54,4,1.77
54,8,1.81
54,16,1.8
54,32,1.81
54,64,1.81
54,128,1.95
54,256,2.03
54,512,2.15
54,1024,2.86
54,2048,5.92
54,4096,9.63
54,8192,16.43
54,16384,39.9
54,32768,86.77
54,65536,195.01
54,131072,419.37
54,262144,975.58
54,524288,2515.98
54,1048576,5034.44
56,2,1.73
56,4,1.86
56,8,1.86
56,16,1.82
56,32,1.74
56,64,1.81
56,128,2.0
56,256,2.03
56,512,2.03
56,1024,2.44
56,2048,4.78
56,4096,10.75
56,8192,17.65
56,16384,41.35
56,32768,90.56
56,65536,201.93
56,131072,445.06
56,262144,1028.88
56,524288,2615.65
56,1048576,5208.23
58,2,1.8
58,4,1.87
58,8,1.92
58,16,1.88
58,32,1.82
58,64,1.9
58,128,2.06
58,256,2.14
58,512,2.08
58,1024,2.73
58,2048,5.41
58,4096,10.9
58,8192,19.0
58,16384,42.54
58,32768,93.51
58,65536,211.66
58,131072,456.39
58,262144,1106.14
58,524288,2717.59
58,1048576,5391.9
60,2,2.06
60,4,2.22
60,8,2.23
60,16,2.19
60,32,2.13
60,64,2.17
60,128,2.33
60,256,2.4
60,512,2.65
60,1024,4.36
60,2048,5.58
60,4096,10.58
60,8192,18.15
60,16384,43.58
60,32768,96.29
60,65536,215.99
60,131072,474.89
60,262144,1146.17
60,524288,2822.53
60,1048576,5591.95
62,2,2.36
62,4,2.54
62,8,2.56
62,16,2.53
62,32,2.5
62,64,2.51
62,128,2.61
62,256,2.67
62,512,2.83
62,1024,4.39
62,2048,6.27
62,4096,10.89
62,8192,18.98
62,16384,44.71
62,32768,100.03
62,65536,224.92
62,131072,511.83
62,262144,1218.13
62,524288,2922.28
62,1048576,5781.67
64,2,2.55
64,4,2.7
64,8,2.72
64,16,2.71
64,32,2.59
64,64,2.61
64,128,2.72
64,256,2.8
64,512,2.84
64,1024,3.22
64,2048,5.43
64,4096,12.61
64,8192,20.17
64,16384,46.73
64,32768,104.21
64,65536,236.42
64,131072,560.81
64,262144,1277.49
64,524288,3035.06
64,1048576,5986.1
66,2,3.0
66,4,3.15
66,8,3.08
66,16,3.1
66,32,3.02
66,64,2.92
66,128,3.31
66,256,3.33
66,512,3.34
66,1024,4.3
66,2048,5.97
66,4096,12.22
66,8192,20.48
66,16384,49.12
66,32768,107.17
66,65536,247.0
66,131072,583.08
66,262144,1352.41
66,524288,3138.67
66,1048576,6196.84
68,2,3.22
68,4,3.15
68,8,3.18
68,16,3.17
68,32,3.08
68,64,3.11
68,128,3.25
68,256,3.32
68,512,3.37
68,1024,3.65
68,2048,6.52
68,4096,12.22
68,8192,21.74
68,16384,49.75
68,32768,113.59
68,65536,249.47
68,131072,583.88
68,262144,1404.84
68,524288,3259.53
68,1048576,6396.43
70,2,3.55
70,4,3.56
70,8,3.61
70,16,3.6
70,32,3.48
70,64,3.45
70,128,3.64
70,256,3.76
70,512,3.79
70,1024,4.07
70,2048,6.59
70,4096,13.06
70,8192,24.21
70,16384,53.18
70,32768,121.08
70,65536,323.42
70,131072,622.17
70,262144,1477.94
70,524288,3344.63
70,1048576,6560.64
72,2,3.51
72,4,3.48
72,8,3.55
72,16,3.5
72,32,3.44
72,64,3.44
72,128,3.61
72,256,3.74
72,512,4.31
72,1024,4.35
72,2048,6.33
72,4096,13.15
72,8192,22.68
72,16384,52.59
72,32768,125.7
72,65536,262.33
72,131072,652.43
72,262144,1550.56
72,524288,3445.9
72,1048576,6760.47
74,2,3.89
74,4,3.94
74,8,3.82
74,16,3.67
74,32,3.73
74,64,3.87
74,128,4.18
74,256,4.31
74,512,4.05
74,1024,5.58
74,2048,6.53
74,4096,13.21
74,8192,23.32
74,16384,63.74
74,32768,128.39
74,65536,289.27
74,131072,702.58
74,262144,1618.73
74,524288,3564.62
74,1048576,6981.57
76,2,3.91
76,4,3.91
76,8,3.93
76,16,3.94
76,32,3.91
76,64,3.91
76,128,4.31
76,256,4.49
76,512,4.74
76,1024,4.74
76,2048,7.05
76,4096,13.78
76,8192,28.07
76,16384,66.66
76,32768,140.65
76,65536,322.91
76,131072,753.63
76,262144,1691.51
76,524288,3669.03
76,1048576,7199.07
78,2,4.35
78,4,4.32
78,8,4.47
78,16,4.38
78,32,4.32
78,64,4.31
78,128,4.56
78,256,4.7
78,512,4.96
78,1024,4.93
78,2048,7.22
78,4096,14.07
78,8192,28.43
78,16384,67.17
78,32768,137.03
78,65536,305.91
78,131072,746.87
78,262144,1759.1
78,524288,3775.71
78,1048576,7390.73
80,2,4.28
80,4,4.26
80,8,4.73
80,16,4.3
80,32,4.31
80,64,4.25
80,128,4.51
80,256,4.65
80,512,4.67
80,1024,5.0
