Processes,Size,Latency
2,4,0.15
3,4,0.29
4,4,0.15
5,4,0.27
6,4,0.34
7,4,0.45
8,4,0.79
9,4,1.25
10,4,1.19
11,4,1.25
12,4,1.10
13,4,1.21
14,4,1.17
15,4,1.22
16,4,1.11
17,4,1.81
18,4,1.85
19,4,1.80
20,4,1.78
21,4,1.68
22,4,1.79
23,4,1.93
24,4,1.86
25,4,1.84
26,4,1.86
27,4,1.82
28,4,1.89
29,4,1.88
30,4,1.89
31,4,2.05
32,4,1.81
33,4,2.68
34,4,2.65
35,4,2.74
36,4,2.79
37,4,2.75
38,4,2.82
39,4,2.85
40,4,3.01
41,4,2.92
42,4,2.75
43,4,2.91
44,4,2.88
45,4,2.96
46,4,3.12
47,4,3.17
48,4,3.20
49,4,3.18
50,4,3.13
51,4,3.14
52,4,3.28
53,4,3.23
54,4,3.26
55,4,3.32
56,4,3.34
57,4,3.30
58,4,3.32
59,4,3.37
60,4,3.47
61,4,3.55
62,4,3.58
63,4,3.70
64,4,3.26
65,4,2.61
66,4,3.33
67,4,3.61
68,4,4.08
69,4,3.98
70,4,4.09
71,4,4.09
72,4,4.75
73,4,4.25
74,4,4.44
75,4,4.33
76,4,4.84
77,4,4.28
78,4,4.63
79,4,4.55
80,4,4.81
81,4,4.86
82,4,4.87
83,4,5.07
84,4,5.32
85,4,5.14
86,4,5.40
87,4,5.36
88,4,5.76
89,4,5.31
90,4,5.50
91,4,5.63
92,4,6.02
93,4,6.14
94,4,5.91
95,4,5.57
96,4,5.89
97,4,5.93
98,4,6.06
99,4,5.95
100,4,6.77
101,4,6.66
102,4,6.04
103,4,6.00
104,4,6.40
105,4,6.25
106,4,6.35
107,4,6.57
108,4,6.83
109,4,6.77
110,4,6.78
111,4,6.52
112,4,6.72
113,4,6.69
114,4,6.97
115,4,7.05
116,4,7.48
117,4,7.36
118,4,7.43
119,4,7.23
120,4,7.73
121,4,7.45
122,4,7.61
123,4,7.49
124,4,8.06
125,4,7.81
126,4,7.91
127,4,7.88
128,4,7.49
129,4,5.98
130,4,6.24
131,4,6.65
132,4,6.84
133,4,6.72
134,4,7.10
135,4,7.09
136,4,7.11
137,4,7.18
138,4,7.56
139,4,7.27
140,4,7.56
141,4,7.91
142,4,8.50
143,4,8.76
144,4,8.90
145,4,9.47
146,4,10.03
147,4,9.11
148,4,9.72
149,4,10.45
150,4,10.44
151,4,10.16
152,4,10.01
153,4,9.55
154,4,10.47
155,4,10.39
156,4,10.63
157,4,11.29
158,4,11.38
159,4,11.56
160,4,13.67
161,4,14.27
162,4,14.59
163,4,14.37
164,4,15.77
165,4,14.67
166,4,15.12
167,4,15.04
168,4,15.64
169,4,14.77
170,4,15.43
171,4,12.76
172,4,13.17
173,4,13.05
174,4,13.19
175,4,12.62
176,4,12.12
177,4,12.33
178,4,12.78
179,4,12.13
180,4,12.52
181,4,13.60
182,4,12.50
183,4,12.18
184,4,12.95
185,4,13.52
186,4,13.05
187,4,12.87
188,4,13.27
189,4,13.23
190,4,13.28
191,4,12.87
192,4,12.82
193,4,12.82
194,4,13.09
195,4,13.13
196,4,13.62
197,4,13.40
198,4,13.48
199,4,13.75
200,4,13.88
201,4,13.56
202,4,13.45
203,4,14.04
204,4,14.08
205,4,14.01
206,4,13.87
207,4,14.35
208,4,14.43
209,4,14.17
210,4,14.53
211,4,23.88
212,4,15.34
213,4,15.03
214,4,15.38
215,4,15.12
216,4,15.66
217,4,15.64
218,4,15.72
219,4,16.36
220,4,17.48
221,4,17.69
222,4,17.73
223,4,18.42
224,4,16.42
225,4,16.29
226,4,17.05
227,4,17.46
228,4,17.29
229,4,17.07
230,4,16.69
231,4,17.18
232,4,17.26
233,4,17.13
234,4,17.48
235,4,18.05
236,4,18.74
237,4,18.51
238,4,18.85
239,4,19.75
240,4,19.83
241,4,18.83
242,4,18.58
243,4,19.21
244,4,20.00
245,4,19.71
246,4,20.14
247,4,20.74
248,4,20.88
249,4,20.70
250,4,20.26
251,4,21.13
252,4,21.26
253,4,20.37
254,4,19.37
255,4,18.54
256,4,6.68
