Processes,Size,Latency
42,128,13.7
42,256,17.08
42,512,18.39
42,1024,21.37
42,2048,21.73
42,4096,23.52
42,8192,28.91
42,16384,38.77
42,32768,53.2
42,65536,90.21
42,131072,197.11
42,262144,435.44
42,524288,794.22
42,1048576,1502.79
44,2,10.78
44,4,10.81
44,8,10.9
44,16,10.93
44,32,11.39
44,64,13.69
44,128,13.98
44,256,17.74
44,512,19.01
44,1024,25.81
44,2048,22.38
44,4096,24.17
44,8192,29.27
44,16384,37.67
44,32768,50.77
44,65536,81.33
44,131072,203.71
44,262144,417.7
44,524288,790.63
44,1048576,1689.53
46,2,11.68
46,4,11.62
46,8,11.66
46,16,11.6
46,32,12.19
46,64,14.19
46,128,14.2
46,256,18.52
46,512,19.91
46,1024,22.92
46,2048,21.18
46,4096,24.64
46,8192,30.92
46,16384,37.67
46,32768,53.29
46,65536,79.05
46,131072,214.53
46,262144,398.37
46,524288,856.61
46,1048576,1765.29
48,2,11.83
48,4,11.82
48,8,11.76
48,16,11.73
48,32,12.26
48,64,14.19
48,128,14.37
48,256,18.78
48,512,20.45
48,1024,24.26
48,2048,21.69
48,4096,25.74
48,8192,31.57
48,16384,40.43
48,32768,55.22
48,65536,83.0
48,131072,240.36
48,262144,470.44
48,524288,956.7
48,1048576,2019.71
50,2,12.44
50,4,12.46
50,8,12.43
50,16,12.47
50,32,13.07
50,64,15.06
50,128,15.9
50,256,19.9
50,512,25.51
50,1024,24.96
50,2048,23.74
50,4096,27.72
50,8192,35.03
50,16384,46.85
50,32768,63.23
50,65536,100.82
50,131072,242.47
50,262144,494.64
50,524288,893.7
50,1048576,1732.48
52,2,13.02
52,4,12.99
52,8,12.9
52,16,12.95
52,32,13.57
52,64,15.69
52,128,16.02
52,256,20.13
52,512,22.14
52,1024,25.1
52,2048,24.19
52,4096,28.61
52,8192,35.13
52,16384,42.9
52,32768,60.99
52,65536,94.67
52,131072,250.42
52,262144,461.02
52,524288,873.07
52,1048576,1862.94
54,2,13.14
54,4,13.26
54,8,13.14
54,16,13.25
54,32,13.89
54,64,16.35
54,128,16.6
54,256,22.69
54,512,23.2
54,1024,25.75
54,2048,24.64
54,4096,29.34
54,8192,35.59
54,16384,44.82
54,32768,62.54
54,65536,90.07
54,131072,255.27
54,262144,467.19
54,524288,947.25
54,1048576,1935.28
56,2,13.88
56,4,13.81
56,8,13.94
56,16,13.9
56,32,14.57
56,64,16.86
56,128,17.02
56,256,24.62
56,512,24.99
56,1024,26.59
56,2048,25.45
56,4096,30.44
56,8192,37.46
56,16384,47.02
56,32768,65.26
56,65536,95.03
56,131072,278.16
56,262144,523.81
56,524288,1072.17
56,1048576,2284.34
58,2,14.56
58,4,14.64
58,8,14.56
58,16,14.65
58,32,15.26
58,64,17.64
58,128,18.51
58,256,24.39
58,512,26.58
58,1024,33.09
58,2048,27.56
58,4096,32.4
58,8192,38.55
58,16384,48.97
58,32768,72.6
58,65536,112.76
58,131072,281.21
58,262144,553.37
58,524288,1025.82
58,1048576,1917.32
60,2,16.91
60,4,16.89
60,8,16.79
60,16,17.15
60,32,17.44
60,64,17.84
60,128,18.23
60,256,22.79
60,512,25.08
60,1024,27.84
60,2048,27.34
60,4096,32.26
60,8192,38.67
60,16384,49.79
60,32768,70.6
60,65536,105.83
60,131072,288.01
60,262144,548.46
60,524288,993.86
60,1048576,2190.1
62,2,16.92
62,4,17.24
62,8,17.09
62,16,17.1
62,32,17.17
62,64,17.68
62,128,17.73
62,256,24.32
62,512,24.79
62,1024,27.33
62,2048,26.53
62,4096,31.62
62,8192,38.1
62,16384,53.68
62,32768,70.06
62,65536,104.62
62,131072,291.43
62,262144,505.28
62,524288,1040.13
62,1048576,2304.01
64,2,16.67
64,4,16.45
64,8,16.47
64,16,16.45
64,32,16.68
64,64,17.28
64,128,17.4
64,256,24.69
64,512,25.65
64,1024,27.23
64,2048,27.26
64,4096,32.65
64,8192,39.62
64,16384,54.46
64,32768,74.63
64,65536,111.38
64,131072,308.8
64,262144,570.44
64,524288,1187.58
64,1048576,2522.16
66,2,17.86
66,4,17.85
66,8,17.89
66,16,17.86
66,32,18.1
66,64,18.65
66,128,21.27
66,256,24.69
66,512,25.88
66,1024,29.09
66,2048,28.55
66,4096,33.94
66,8192,41.32
66,16384,55.83
66,32768,78.58
66,65536,130.04
66,131072,286.0
66,262144,522.44
66,524288,1119.69
66,1048576,2258.21
68,2,19.28
68,4,19.18
68,8,19.27
68,16,19.13
68,32,19.34
68,64,23.22
68,128,21.23
68,256,25.11
68,512,27.5
68,1024,30.52
68,2048,30.24
68,4096,35.47
68,8192,42.1
68,16384,55.58
68,32768,76.3
68,65536,111.93
68,131072,308.26
68,262144,510.76
68,524288,990.96
68,1048576,1968.71
70,2,19.42
70,4,19.48
70,8,19.47
70,16,19.41
70,32,19.86
70,64,25.27
70,128,21.7
70,256,25.71
70,512,28.11
70,1024,31.21
70,2048,30.46
70,4096,36.36
70,8192,43.77
70,16384,57.51
70,32768,78.81
70,65536,115.77
70,131072,313.7
70,262144,546.14
70,524288,1131.13
70,1048576,2509.81
72,2,20.74
72,4,20.72
72,8,20.68
72,16,20.74
72,32,22.14
72,64,24.53
72,128,22.71
72,256,27.02
72,512,29.45
72,1024,32.56
72,2048,31.82
72,4096,37.88
72,8192,45.07
72,16384,63.97
72,32768,79.83
72,65536,119.34
72,131072,327.18
72,262144,625.63
72,524288,1280.38
72,1048576,2773.69
74,2,21.51
74,4,21.51
74,8,21.59
74,16,21.54
74,32,23.58
74,64,24.17
74,128,23.15
74,256,27.99
74,512,30.59
74,1024,34.19
74,2048,33.59
74,4096,39.26
74,8192,47.11
74,16384,63.43
74,32768,91.71
74,65536,140.96
74,131072,343.4
74,262144,623.24
74,524288,1173.58
74,1048576,2418.36
76,2,22.6
76,4,22.51
76,8,22.55
76,16,22.52
76,32,27.64
76,64,24.83
76,128,24.12
76,256,29.54
76,512,32.17
76,1024,35.82
76,2048,34.96
76,4096,40.91
76,8192,49.57
76,16384,64.48
76,32768,83.94
76,65536,130.28
76,131072,342.19
76,262144,626.84
76,524288,1221.73
76,1048576,2591.75
78,2,23.06
78,4,23.09
78,8,23.14
78,16,23.11
78,32,24.72
78,64,25.22
78,128,24.79
78,256,29.86
78,512,32.64
78,1024,35.95
78,2048,35.13
78,4096,41.52
78,8192,50.0
78,16384,66.4
78,32768,85.18
78,65536,126.18
78,131072,340.34
78,262144,607.62
78,524288,1244.54
78,1048576,2590.14
80,2,23.47
80,4,23.49
80,8,23.48
80,16,23.48
80,32,26.67
80,64,25.91
80,128,24.92
80,256,30.53
80,512,33.33
80,1024,36.64
80,2048,36.14
80,4096,42.5
80,8192,51.39
80,16384,67.68
80,32768,88.57
80,65536,131.33
80,131072,360.36
80,262144,678.64
80,524288,1388.86
80,1048576,2990.18
82,2,25.09
82,4,24.9
82,8,24.97
82,16,27.22
82,32,25.36
82,64,26.65
82,128,26.98
82,256,32.31
82,512,35.3
82,1024,39.36
82,2048,38.48
82,4096,44.81
82,8192,54.41
82,16384,70.62
82,32768,97.86
82,65536,161.45
82,131072,370.18
82,262144,704.87
82,524288,1331.38
82,1048576,2750.05
84,2,25.75
84,4,25.63
84,8,25.63
84,16,28.66
84,32,26.05
84,64,27.07
84,128,27.47
84,256,33.02
84,512,36.12
84,1024,39.74
84,2048,39.25
84,4096,45.53
84,8192,54.21
84,16384,70.99
84,32768,91.38
84,65536,137.93
84,131072,323.07
84,262144,601.77
84,524288,1164.65
84,1048576,2364.29
86,2,25.61
86,4,25.55
86,8,25.66
86,16,26.15
86,32,26.34
86,64,26.86
86,128,27.19
86,256,33.11
86,512,36.26
86,1024,39.76
86,2048,39.05
86,4096,45.21
86,8192,54.4
86,16384,72.39
86,32768,93.55
86,65536,138.33
86,131072,370.74
86,262144,662.82
86,524288,1324.59
86,1048576,2830.29
88,2,26.98
88,4,26.79
88,8,26.99
88,16,31.59
88,32,28.53
88,64,28.23
88,128,28.58
88,256,35.0
88,512,38.14
88,1024,41.41
88,2048,40.12
88,4096,47.45
88,8192,56.48
88,16384,74.49
88,32768,98.17
88,65536,166.41
88,131072,390.27
88,262144,731.01
88,524288,1487.81
88,1048576,3249.67
90,2,27.75
90,4,27.43
90,8,28.9
90,16,27.64
90,32,29.03
90,64,29.05
90,128,30.0
90,256,36.14
90,512,39.17
90,1024,43.32
90,2048,42.51
90,4096,49.36
90,8192,59.96
90,16384,77.11
90,32768,108.55
90,65536,222.84
90,131072,395.21
90,262144,769.12
90,524288,1482.84
90,1048576,3053.45
92,2,28.59
92,4,28.56
92,8,34.52
92,16,28.52
92,32,29.03
92,64,30.14
92,128,30.73
92,256,37.71
92,512,41.52
92,1024,47.52
92,2048,43.84
92,4096,50.44
92,8192,60.31
92,16384,80.47
92,32768,101.52
92,65536,215.8
92,131072,392.84
92,262144,722.83
92,524288,1279.49
92,1048576,2771.75
94,2,29.24
94,4,28.89
94,8,32.73
94,16,29.32
94,32,29.54
94,64,30.51
94,128,30.9
94,256,37.29
94,512,40.55
94,1024,44.31
94,2048,43.19
94,4096,50.21
94,8192,60.55
94,16384,78.99
94,32768,103.22
94,65536,225.63
94,131072,397.08
94,262144,708.53
94,524288,1423.57
94,1048576,3174.61
96,2,29.45
96,4,29.49
96,8,36.3
96,16,29.26
96,32,29.78
96,64,30.78
96,128,31.19
96,256,37.87
96,512,41.53
96,1024,45.09
96,2048,44.43
96,4096,51.77
96,8192,62.58
96,16384,82.69
96,32768,109.93
96,65536,226.13
96,131072,416.55
96,262144,765.67
96,524288,1592.22
96,1048576,3409.21
98,2,30.62
98,4,30.31
98,8,34.38
98,16,31.42
98,32,30.94
98,64,31.83
98,128,32.95
98,256,39.06
98,512,42.9
98,1024,46.99
98,2048,46.55
98,4096,53.75
98,8192,64.65
98,16384,87.37
98,32768,117.52
98,65536,247.12
98,131072,428.41
98,262144,820.22
98,524288,1518.38
98,1048576,2990.56
100,2,32.31
100,4,31.87
100,8,32.59
100,16,32.27
100,32,32.68
100,64,33.5
100,128,34.45
100,256,41.43
100,512,45.52
100,1024,51.01
100,2048,48.59
100,4096,55.69
100,8192,71.35
100,16384,86.73
100,32768,113.95
100,65536,240.42
100,131072,446.14
100,262144,759.43
100,524288,1480.15
100,1048576,3180.41
102,2,32.3
102,4,32.76
102,8,33.08
102,16,33.63
102,32,32.6
102,64,33.58
102,128,34.1
102,256,43.79
102,512,49.37
102,1024,58.11
102,2048,47.66
102,4096,55.23
102,8192,68.71
102,16384,84.5
102,32768,114.5
102,65536,247.1
102,131072,433.87
102,262144,757.08
102,524288,1496.2
102,1048576,3330.56
104,2,33.36
104,4,35.32
104,8,34.65
104,16,35.31
104,32,33.68
104,64,34.69
104,128,35.28
104,256,42.42
104,512,46.26
104,1024,50.14
104,2048,48.78
104,4096,56.91
104,8192,71.82
104,16384,92.21
104,32768,117.2
104,65536,237.44
104,131072,447.72
104,262144,827.97
104,524288,1686.53
104,1048576,3650.06
106,2,34.51
106,4,38.77
106,8,35.08
106,16,34.41
106,32,34.97
106,64,35.88
106,128,36.95
106,256,43.5
106,512,47.68
106,1024,52.23
106,2048,51.43
106,4096,58.47
106,8192,72.37
106,16384,91.12
106,32768,125.04
106,65536,265.47
106,131072,454.7
106,262144,867.5
106,524288,1550.19
106,1048576,3095.53
108,2,34.83
108,4,40.32
108,8,34.75
108,16,34.4
108,32,34.87
108,64,36.02
108,128,37.16
108,256,43.41
108,512,48.06
108,1024,54.5
108,2048,51.78
108,4096,60.32
108,8192,71.7
108,16384,91.19
108,32768,121.33
108,65536,254.8
108,131072,454.68
108,262144,812.22
108,524288,1503.19
108,1048576,3244.75
110,2,35.91
110,4,41.85
110,8,36.06
110,16,35.46
110,32,36.21
110,64,37.22
110,128,37.93
110,256,45.08
110,512,49.33
110,1024,53.37
110,2048,52.77
110,4096,60.29
110,8192,73.78
110,16384,92.63
110,32768,126.42
110,65536,245.14
110,131072,454.14
110,262144,805.25
110,524288,1612.69
110,1048576,3395.74
112,2,35.82
112,4,44.53
112,8,35.93
112,16,35.3
112,32,36.14
112,64,37.22
112,128,37.9
112,256,46.32
112,512,52.01
112,1024,59.22
112,2048,53.06
112,4096,67.14
112,8192,74.6
112,16384,95.26
112,32768,126.98
112,65536,275.27
112,131072,473.37
112,262144,870.18
112,524288,1803.87
112,1048576,3842.24
114,2,37.18
114,4,40.82
114,8,37.88
114,16,36.61
114,32,37.47
114,64,38.6
114,128,40.04
114,256,47.05
114,512,51.36
114,1024,56.1
114,2048,55.45
114,4096,67.69
114,8192,77.37
114,16384,98.17
114,32768,131.75
114,65536,288.77
114,131072,481.77
114,262144,907.14
114,524288,1712.38
114,1048576,3512.22
116,2,37.8
116,4,38.96
116,8,38.56
116,16,37.3
116,32,38.16
116,64,39.13
116,128,40.28
116,256,47.47
116,512,52.15
116,1024,56.83
116,2048,55.76
116,4096,66.64
116,8192,76.44
116,16384,95.68
116,32768,126.4
116,65536,268.78
116,131072,475.86
116,262144,898.53
116,524288,1673.82
116,1048576,3519.1
118,2,38.92
118,4,46.27
118,8,40.04
118,16,38.19
118,32,39.02
118,64,40.11
118,128,40.86
118,256,49.18
118,512,53.39
118,1024,57.5
118,2048,56.81
118,4096,67.96
118,8192,77.0
118,16384,98.88
118,32768,128.79
118,65536,274.12
118,131072,481.2
118,262144,854.12
118,524288,1700.77
118,1048576,3616.96
120,2,40.06
120,4,39.88
120,8,42.14
120,16,39.17
120,32,40.06
120,64,41.11
120,128,42.02
120,256,50.21
120,512,55.42
120,1024,63.0
120,2048,63.84
120,4096,67.7
120,8192,78.81
120,16384,102.1
120,32768,132.2
120,65536,360.3
120,131072,504.15
120,262144,930.63
120,524288,1877.09
120,1048576,4017.29
122,2,43.67
122,4,40.85
122,8,42.39
122,16,40.32
122,32,41.27
122,64,42.37
122,128,43.64
122,256,51.27
122,512,55.96
122,1024,61.04
122,2048,66.21
122,4096,69.32
122,8192,81.19
122,16384,104.76
122,32768,139.85
122,65536,331.44
122,131072,530.05
122,262144,934.61
122,524288,1836.22
122,1048576,3613.39
124,2,41.72
124,4,47.4
124,8,41.69
124,16,41.19
124,32,42.07
124,64,43.19
124,128,44.22
124,256,53.06
124,512,58.7
124,1024,66.98
124,2048,65.19
124,4096,69.53
124,8192,81.35
124,16384,103.87
124,32768,135.0
124,65536,332.4
124,131072,526.98
124,262144,959.07
124,524288,1750.22
124,1048576,3836.01
126,2,42.49
126,4,42.62
126,8,43.32
126,16,41.99
126,32,42.86
126,64,44.02
126,128,44.8
126,256,56.27
126,512,65.74
126,1024,80.47
126,2048,62.49
126,4096,70.77
126,8192,84.21
126,16384,107.41
126,32768,143.31
126,65536,342.07
126,131072,527.84
126,262144,898.16
126,524288,1800.79
126,1048576,4041.92
128,2,41.35
128,4,45.62
128,8,41.73
128,16,40.86
128,32,41.6
128,64,42.91
128,128,43.69
128,256,52.29
128,512,57.14
128,1024,61.31
128,2048,64.91
128,4096,71.27
128,8192,84.65
128,16384,109.46
128,32768,148.44
128,65536,361.78
128,131072,538.29
128,262144,973.34
128,524288,1942.38
128,1048576,4332.42
130,2,42.73
130,4,42.56
130,8,42.53
130,16,42.07
130,32,42.91
130,64,44.22
130,128,45.41
130,256,54.31
130,512,60.57
130,1024,68.59
130,2048,64.17
130,4096,71.42
130,8192,84.84
130,16384,111.13
130,32768,154.16
130,65536,359.49
130,131072,556.85
130,262144,940.75
130,524288,1847.24
130,1048576,3974.79
132,2,47.95
132,4,44.57
132,8,43.75
132,16,43.08
132,32,43.9
132,64,45.31
132,128,46.5
132,256,55.71
132,512,60.99
132,1024,71.96
132,2048,65.45
132,4096,72.32
132,8192,85.63
132,16384,109.92
132,32768,145.33
132,65536,319.06
132,131072,532.4
132,262144,900.96
132,524288,1700.38
132,1048576,3447.23
134,2,46.84
134,4,45.15
134,8,43.79
134,16,43.36
134,32,44.24
134,64,45.61
134,128,46.49
134,256,55.2
134,512,60.14
134,1024,65.35
134,2048,67.31
134,4096,73.31
134,8192,87.5
134,16384,111.87
134,32768,144.59
134,65536,358.23
134,131072,537.8
134,262144,936.9
134,524288,1855.63
134,1048576,4185.49
136,2,47.44
136,4,47.74
136,8,45.02
136,16,44.41
136,32,45.43
136,64,46.94
136,128,47.93
136,256,56.65
136,512,61.62
136,1024,68.1
136,2048,67.85
136,4096,75.1
136,8192,89.29
136,16384,112.77
136,32768,148.0
136,65536,379.29
136,131072,558.47
136,262144,1026.82
136,524288,2040.77
136,1048576,4493.7
138,2,52.33
138,4,52.91
138,8,46.26
138,16,45.64
138,32,46.66
138,64,48.1
138,128,49.46
138,256,58.22
138,512,63.63
138,1024,71.25
138,2048,67.02
138,4096,76.56
138,8192,90.37
138,16384,117.57
138,32768,159.16
138,65536,367.11
138,131072,582.4
138,262144,1011.12
138,524288,1937.74
138,1048576,4051.06
140,2,56.13
140,4,50.85
140,8,47.29
140,16,46.77
140,32,47.81
140,64,49.21
140,128,50.39
140,256,59.33
140,512,64.51
140,1024,72.52
140,2048,68.91
140,4096,77.98
140,8192,92.62
140,16384,115.5
140,32768,150.99
140,65536,363.56
140,131072,577.42
140,262144,1015.57
140,524288,1920.2
140,1048576,4160.94
142,2,53.25
142,4,51.43
142,8,47.21
142,16,46.6
142,32,47.61
142,64,49.22
142,128,50.76
142,256,60.1
142,512,65.02
142,1024,73.88
142,2048,69.15
142,4096,78.62
142,8192,93.72
142,16384,117.95
142,32768,153.13
142,65536,385.72
142,131072,560.39
142,262144,1002.34
142,524288,1983.19
142,1048576,4135.03
144,2,59.49
144,4,52.6
144,8,48.14
144,16,47.57
144,32,48.59
144,64,50.21
144,128,51.15
144,256,60.96
144,512,66.21
144,1024,72.87
144,2048,70.5
144,4096,80.08
144,8192,95.26
144,16384,122.23
144,32768,156.4
144,65536,420.63
144,131072,589.11
144,262144,1065.82
144,524288,2145.71
144,1048576,4629.52
146,2,58.01
146,4,52.88
146,8,49.86
146,16,49.28
146,32,50.38
146,64,51.85
146,128,53.39
146,256,62.72
146,512,69.72
146,1024,77.98
146,2048,72.73
146,4096,82.32
146,8192,98.0
146,16384,123.62
146,32768,164.3
146,65536,382.92
146,131072,592.06
146,262144,1104.22
146,524288,2081.34
146,1048576,3984.87
148,2,54.12
148,4,52.99
148,8,50.14
148,16,49.59
148,32,50.52
148,64,52.2
148,128,53.42
148,256,63.13
148,512,72.37
148,1024,75.52
148,2048,73.06
148,4096,82.94
148,8192,97.16
148,16384,121.06
148,32768,159.2
148,65536,369.21
148,131072,547.02
148,262144,981.65
148,524288,1884.26
148,1048576,3770.95
150,2,60.29
150,4,51.35
150,8,49.9
150,16,49.37
150,32,50.28
150,64,51.93
150,128,53.04
150,256,64.24
150,512,70.75
150,1024,74.44
150,2048,72.47
150,4096,83.21
150,8192,97.42
150,16384,127.05
150,32768,166.86
150,65536,393.67
150,131072,589.18
150,262144,1048.73
150,524288,2069.87
150,1048576,4340.07
152,2,51.7
152,4,53.25
152,8,51.36
152,16,50.74
152,32,51.64
152,64,53.51
152,128,54.46
152,256,65.55
152,512,75.21
152,1024,77.02
152,2048,73.81
152,4096,84.95
152,8192,100.32
152,16384,128.66
152,32768,171.02
152,65536,434.05
152,131072,612.34
152,262144,1124.0
152,524288,2223.48
152,1048576,4941.54
154,2,54.07
154,4,52.69
154,8,52.62
154,16,52.04
154,32,53.5
154,64,54.84
154,128,56.34
154,256,67.58
154,512,75.68
154,1024,84.77
154,2048,76.55
154,4096,87.1
154,8192,103.03
154,16384,128.23
154,32768,174.95
154,65536,403.0
154,131072,617.49
154,262144,1157.78
154,524288,2094.91
154,1048576,4143.04
156,2,53.71
156,4,54.63
156,8,53.38
156,16,52.75
156,32,53.78
156,64,55.52
156,128,57.07
156,256,67.49
156,512,72.86
156,1024,79.73
156,2048,77.7
156,4096,88.42
156,8192,103.72
156,16384,129.32
156,32768,173.43
156,65536,399.97
156,131072,624.47
156,262144,1089.79
156,524288,1976.09
156,1048576,4344.19
158,2,54.11
158,4,53.46
158,8,53.76
158,16,53.45
158,32,54.8
158,64,55.99
158,128,57.07
158,256,68.9
158,512,74.24
158,1024,78.26
158,2048,77.46
158,4096,88.75
158,8192,104.85
158,16384,131.91
158,32768,176.26
158,65536,434.36
158,131072,622.95
158,262144,1092.99
158,524288,2144.22
158,1048576,4827.31
160,2,54.75
160,4,54.9
160,8,54.31
160,16,53.58
160,32,54.59
160,64,56.55
160,128,57.53
160,256,68.86
160,512,74.99
160,1024,79.0
160,2048,78.22
160,4096,90.02
160,8192,105.99
160,16384,133.71
160,32768,177.88
160,65536,462.4
160,131072,638.59
160,262144,1164.82
160,524288,2320.44
160,1048576,5052.64
162,2,58.75
162,4,55.96
162,8,55.24
162,16,54.67
162,32,55.69
162,64,57.45
162,128,58.99
162,256,70.25
162,512,76.95
162,1024,83.31
