Processes,Size,Latency
2,4,0.14
3,4,0.16
4,4,0.21
5,4,0.31
6,4,0.36
7,4,0.37
8,4,0.46
9,4,0.40
10,4,0.40
11,4,0.36
12,4,0.42
13,4,0.41
14,4,0.42
15,4,0.41
16,4,0.54
17,4,0.48
18,4,0.50
19,4,0.47
20,4,0.51
21,4,0.49
22,4,0.49
23,4,0.47
24,4,0.50
25,4,0.49
26,4,0.49
27,4,0.46
28,4,0.49
29,4,0.48
30,4,0.50
31,4,0.48
32,4,0.60
33,4,0.59
34,4,0.58
35,4,0.55
36,4,0.55
37,4,0.55
38,4,0.56
39,4,0.54
40,4,0.58
41,4,0.57
42,4,0.57
43,4,0.56
44,4,0.58
45,4,0.57
46,4,0.58
47,4,0.55
48,4,0.59
49,4,0.57
50,4,0.58
51,4,0.55
52,4,0.58
53,4,0.57
54,4,0.57
55,4,0.56
56,4,0.60
57,4,0.57
58,4,0.57
59,4,0.59
60,4,0.58
61,4,0.57
62,4,0.58
63,4,0.60
64,4,0.77
65,4,0.60
66,4,0.71
67,4,0.66
68,4,0.73
69,4,0.71
70,4,0.73
71,4,0.71
72,4,0.78
73,4,0.84
74,4,0.78
75,4,0.74
76,4,1.06
77,4,0.96
78,4,0.99
79,4,0.86
80,4,1.00
81,4,0.82
82,4,1.04
83,4,0.92
84,4,0.88
85,4,0.82
86,4,0.81
87,4,0.85
88,4,0.92
89,4,0.83
90,4,0.91
91,4,0.81
92,4,0.86
93,4,0.83
94,4,0.85
95,4,0.93
96,4,0.94
97,4,0.86
98,4,0.93
99,4,0.86
100,4,0.93
101,4,0.86
102,4,0.96
103,4,0.91
104,4,0.98
105,4,0.89
106,4,0.99
107,4,0.95
108,4,1.02
109,4,0.98
110,4,1.09
111,4,1.04
112,4,1.10
113,4,1.03
114,4,0.90
115,4,1.00
116,4,1.08
117,4,0.91
118,4,1.03
119,4,1.03
120,4,1.09
121,4,0.93
122,4,1.05
123,4,1.00
124,4,1.07
125,4,1.02
126,4,1.04
127,4,1.05
128,4,0.99
129,4,0.76
130,4,0.83
131,4,0.79
132,4,0.87
133,4,0.85
134,4,0.96
135,4,0.82
136,4,0.94
137,4,0.85
138,4,1.00
139,4,1.01
140,4,0.89
141,4,0.86
142,4,0.88
143,4,0.86
144,4,0.96
145,4,0.97
146,4,1.17
147,4,1.07
148,4,1.28
149,4,1.16
150,4,1.22
151,4,1.15
152,4,1.54
153,4,1.33
154,4,1.43
155,4,1.33
156,4,1.38
157,4,1.35
158,4,1.40
159,4,1.26
160,4,1.54
161,4,1.70
162,4,1.91
163,4,1.82
164,4,2.23
165,4,1.91
166,4,2.10
167,4,1.86
168,4,2.34
169,4,1.94
170,4,2.17
171,4,1.85
172,4,2.38
173,4,1.86
174,4,2.12
175,4,1.84
176,4,2.53
177,4,2.08
178,4,2.33
179,4,1.92
180,4,2.61
181,4,1.93
182,4,2.30
183,4,2.01
184,4,2.78
185,4,2.15
186,4,2.35
187,4,1.95
188,4,2.83
189,4,2.08
190,4,2.33
191,4,1.97
192,4,3.02
193,4,2.31
194,4,2.53
195,4,2.08
196,4,2.89
197,4,2.13
198,4,2.61
199,4,2.08
200,4,3.06
201,4,2.36
202,4,2.67
203,4,2.00
204,4,2.95
205,4,2.16
206,4,2.46
207,4,2.02
208,4,3.15
209,4,2.35
210,4,2.51
211,4,2.15
212,4,2.70
213,4,2.08
214,4,2.24
215,4,2.10
216,4,2.79
217,4,2.30
218,4,2.39
219,4,1.99
220,4,2.64
221,4,2.03
222,4,2.31
223,4,2.11
224,4,2.76
225,4,2.30
226,4,2.28
227,4,2.07
228,4,2.48
229,4,2.10
230,4,2.14
231,4,2.00
232,4,2.53
233,4,2.23
234,4,2.30
235,4,2.15
236,4,2.46
237,4,2.11
238,4,2.26
239,4,2.29
240,4,2.75
241,4,2.43
242,4,2.33
243,4,2.21
244,4,2.58
245,4,2.21
246,4,2.23
247,4,2.12
248,4,2.51
249,4,2.23
250,4,2.41
251,4,2.10
252,4,2.51
253,4,2.11
254,4,2.11
255,4,2.20
256,4,0.61
