Processes,Size,Latency
2,2,0.59
2,4,0.59
2,8,0.59
2,16,0.59
2,32,0.68
2,64,0.68
2,128,0.82
2,256,0.88
2,512,1.0
2,1024,1.13
2,2048,1.6
2,4096,2.14
2,8192,3.7
2,16384,2.92
2,32768,4.51
2,65536,5.8
2,131072,10.99
2,262144,31.16
2,524288,68.03
2,1048576,133.03
4,2,0.59
4,4,0.58
4,8,0.6
4,16,0.59
4,32,0.64
4,64,0.64
4,128,1.0
4,256,1.06
4,512,1.11
4,1024,1.21
4,2048,1.97
4,4096,2.89
4,8192,4.65
4,16384,6.56
4,32768,10.59
4,65536,16.81
4,131072,37.63
4,262144,88.62
4,524288,195.86
4,1048576,418.25
6,2,0.87
6,4,0.88
6,8,1.05
6,16,0.95
6,32,1.1
6,64,1.14
6,128,1.59
6,256,1.64
6,512,1.78
6,1024,2.05
6,2048,3.22
6,4096,4.27
6,8192,7.47
6,16384,11.58
6,32768,19.78
6,65536,41.47
6,131072,80.82
6,262144,155.07
6,524288,376.98
6,1048576,706.74
8,2,1.7
8,4,1.63
8,8,1.6
8,16,1.57
8,32,1.83
8,64,1.8
8,128,3.17
8,256,3.09
8,512,3.26
8,1024,3.67
8,2048,5.23
8,4096,6.83
8,8192,11.13
8,16384,17.81
8,32768,30.73
8,65536,62.68
8,131072,123.97
8,262144,226.29
8,524288,421.41
8,1048576,987.54
10,2,1.91
10,4,1.96
10,8,1.99
10,16,1.99
10,32,2.23
10,64,2.14
10,128,3.13
10,256,3.11
10,512,3.23
10,1024,3.38
10,2048,4.72
10,4096,5.8
10,8192,9.85
10,16384,21.47
10,32768,37.91
10,65536,74.22
10,131072,151.52
10,262144,301.0
10,524288,605.92
10,1048576,953.59
12,2,2.35
12,4,2.26
12,8,2.34
12,16,2.27
12,32,2.73
12,64,2.72
12,128,3.73
12,256,3.71
12,512,4.12
12,1024,4.2
12,2048,6.21
12,4096,7.78
12,8192,12.23
12,16384,25.15
12,32768,45.57
12,65536,84.07
12,131072,160.52
12,262144,304.62
12,524288,557.05
12,1048576,1022.5
14,2,2.54
14,4,2.53
14,8,2.52
14,16,2.52
14,32,2.95
14,64,2.83
14,128,4.45
14,256,4.59
14,512,4.84
14,1024,5.05
14,2048,7.44
14,4096,9.68
14,8192,14.42
14,16384,26.9
14,32768,46.91
14,65536,86.47
14,131072,166.11
14,262144,321.51
14,524288,604.14
14,1048576,1138.3
16,2,2.4
16,4,2.41
16,8,2.41
16,16,2.46
16,32,2.94
16,64,2.97
16,128,4.87
16,256,4.95
16,512,4.93
16,1024,5.52
16,2048,8.26
16,4096,10.04
16,8192,16.16
16,16384,31.32
16,32768,57.5
16,65536,111.17
16,131072,213.9
16,262144,395.48
16,524288,724.89
16,1048576,1262.8
18,2,3.5
18,4,3.52
18,8,3.49
18,16,3.51
18,32,4.08
18,64,4.24
18,128,5.54
18,256,5.66
18,512,5.91
18,1024,6.2
18,2048,8.8
18,4096,10.13
18,8192,16.3
18,16384,32.19
18,32768,55.43
18,65536,101.47
18,131072,194.81
18,262144,357.43
18,524288,685.15
18,1048576,1311.32
20,2,3.64
20,4,3.63
20,8,3.62
20,16,3.63
20,32,4.54
20,64,4.37
20,128,5.99
20,256,6.1
20,512,6.33
20,1024,6.84
20,2048,9.52
20,4096,11.49
20,8192,18.07
20,16384,36.08
20,32768,62.88
20,65536,118.33
20,131072,209.49
20,262144,392.39
20,524288,731.86
20,1048576,1395.05
22,2,3.93
22,4,3.93
22,8,3.94
22,16,3.95
22,32,4.86
22,64,4.79
22,128,6.68
22,256,6.78
22,512,7.2
22,1024,7.49
22,2048,10.65
22,4096,12.6
22,8192,19.83
22,16384,37.42
22,32768,65.32
22,65536,118.45
22,131072,216.46
22,262144,408.77
22,524288,788.66
22,1048576,1456.33
24,2,3.74
24,4,3.73
24,8,3.74
24,16,3.73
24,32,4.72
24,64,4.69
24,128,6.62
24,256,6.82
24,512,7.45
24,1024,7.62
24,2048,11.08
24,4096,14.24
24,8192,20.96
24,16384,39.74
24,32768,70.6
24,65536,126.79
24,131072,232.78
24,262144,433.88
24,524288,810.41
24,1048576,1525.01
26,2,3.78
26,4,3.73
26,8,3.79
26,16,3.8
26,32,4.8
26,64,4.8
26,128,6.99
26,256,6.73
26,512,7.14
26,1024,7.7
26,2048,10.8
26,4096,13.9
26,8192,20.83
26,16384,45.03
26,32768,76.26
26,65536,142.59
26,131072,254.1
26,262144,473.51
26,524288,861.83
26,1048576,1532.05
28,2,3.65
28,4,3.64
28,8,3.72
28,16,3.86
28,32,4.86
28,64,4.81
28,128,6.75
28,256,6.88
28,512,7.46
28,1024,7.83
28,2048,11.37
28,4096,13.59
28,8192,21.66
28,16384,44.47
28,32768,77.08
28,65536,139.24
28,131072,259.24
28,262144,488.97
28,524288,896.29
28,1048576,1690.21
30,2,4.02
30,4,4.0
30,8,4.01
30,16,4.2
30,32,5.01
30,64,4.94
30,128,7.28
30,256,7.81
30,512,7.44
30,1024,8.45
30,2048,12.01
30,4096,14.77
30,8192,23.66
30,16384,44.94
30,32768,77.6
30,65536,139.88
30,131072,266.84
30,262144,499.97
30,524288,958.24
30,1048576,1739.75
32,2,4.39
32,4,4.47
32,8,4.47
32,16,4.83
32,32,5.55
32,64,5.67
32,128,7.82
32,256,7.99
32,512,7.85
32,1024,8.97
32,2048,13.61
32,4096,15.96
32,8192,24.87
32,16384,48.24
32,32768,87.21
32,65536,155.78
32,131072,296.57
32,262144,541.14
32,524288,1014.27
32,1048576,1872.36
34,2,4.97
34,4,4.99
34,8,4.96
34,16,5.22
34,32,6.19
34,64,6.09
34,128,8.02
34,256,8.1
34,512,8.78
34,1024,9.59
34,2048,13.41
34,4096,17.09
